url,headline,published_date,keywords,tag,lead,copy, img_src
https://www.tnp.sg/sports/football/man-city-slip-seven-past-schalke,Man City slip seven past Schalke,"Mar 13, 2019 09:33 am",manchester citySchalkepep guardiolaChampions League,Football,Pep Guardiola described his Manchester City side as “teenagers” in the Champions League before the second leg of their last-16 clash with Schalke 04 but with their resounding 7-0 rout of the German side they showed they are growing up fast.,"Having left it late to earn a 3-2 win in the first leg, City took a while to hit their stride at the Etihad on Tuesday but when they did, Guardiola’s team produced a magnificent attacking display that will ring alarm bells around Europe.
Admittedly, they were up against a side who had leaked 11 goals in their last three Bundesliga games and are in danger of relegation, but City’s movement, energy and clinical edge would have left far better teams in tatters.
City, for all their investment and domestic silverware, have still reached only one semi-final in their seven previous Champions League campaigns.
But they have won 17 of their last 19 matches in all competitions and won nine and drawn one of their last 10 and have a momentum that could carry them to the final in Madrid.
“We are delighted to be in the quarter-finals,” said Guardiola, who twice took Barcelona to Champions League glory. “The last 15 minutes and the second half we were incredibly good, quick and dynamic.
“I know Schalke are in a tough period but even in that situation you have to do your job.”Such are the high levels Guardiola demands that he found fault with Leroy Sane before the German scored and provided assists for Raheem Sterling, Bernardo Silva and Phil Foden.
Indeed, former Schalke youngster Sane, now 23, became the first player to make three assists in a Champions League knockout game since Bayern Munich’s Franck Ribery in March 2012.
“No, it wasn’t his best display,” Guardiola said. “After the first goal yes, but before no. He wasn’t aggressive enough in the first 20 minutes. But he is young, so don’t forget that.
“After 20 minutes he was outstanding.”Tougher tests await and Guardiola stressed that with his players chasing an unprecedented quadruple, the looming international break will be a worrying time as he cannot afford to be missing any of his match-winners through injury.
The Spaniard also once again tried to play down his side’s Champions League hopes, although few who witnessed Tuesday’s display will take him too seriously.
“I’m not going to say we are not going to fight,” he said. “As a club, we are like a teenager team because the best success in their history is one (Champions League) semi-final and two quarter-finals.
“You can’t compare us to Real Madrid, Bayern Munich, Liverpool or Juventus. They have how many? But the teenagers have desire and are not scared and will try for the second time in our history to reach the semi-finals of the Champions League.
“But this competition is incredibly tough. We will see how far we can get. I’ve won two (Champions Leagues) but I’ve lost seven. All I can say is we will try and next season we will try again.” – REUTERS",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/13/foden.jpg?itok=NlQrQt0Q
https://www.tnp.sg/news/singapore/experts-exiting-car-expressway-extremely-dangerous,Experts: Exiting car on expressway is extremely dangerous,"Mar 13, 2019 06:00 am",COMMUNITY ISSUES,Singapore,What do you do when the driver of the vehicle you are in suddenly shows signs of being unwell or even loses conciousness?,"Last Friday, a ComfortDelGro passenger on Benjamin Sheares Bridge alighted from the moving taxi when the driver ""blacked out momentarily"".Ms Tammy Tan, group chief corporate communications officer at ComfortDelGro said passengers should refrain from exiting taxis on expressways.She said: ""Alighting from the vehicle in the middle of the highway is very dangerous, and passengers are advised to stay in the vehicle and call for assistance.""She also added that passengers can call the ComfortDelGro call centre for assistance and that a replacement taxi will be arranged for them.ComfortDelGro and ride-sharing company Grab told The New Paper there are measures in place to ensure that their drivers are healthy when they drive.As part of regulatory requirements, ComfortDelgro drivers must pass a health check-up for the renewal of their Taxi Driver's Vocational Licence.Grab also uses a smart fatigue monitoring system to remind drivers to take a break.Alighting from a moving vehicle is extremely dangerous, especially on an expressway, road safety experts say.Mr Bernard Tay, chairman of the Singapore Road Safety Council, said: ""You should not come out of the car on the expressway where you are exposed to fast vehicles in all directions.""He said the passenger should instead try to switch on the hazard lights and reach for the steering wheel if possible.Mr Gerard Pereira, Singapore Safety Driving Centre training manager, said that depending on the position of the driver with respect to the steering wheel, it might be difficult for the passenger to reach it.Another option is pulling the handbrake to try to stop the car.But Mr Tay said there are several situations where doing so will cause more danger.He said: ""If you are going very fast, pulling the handbrake may cause the car to spin. Even if you are going slowly, if you pull the handbrake suddenly, a car behind may hit your rear.""Mr Pereira said it will be hard to do anything if the driver's foot is on the accelerator.",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/13/NP_20190313_SDCAB13__4688345.jpg?itok=pRThvxIo
https://www.tnp.sg/sports/football/klopp-reds-result-bayern-wont-affect-epl-title-bid,Klopp: Reds' result at Bayern won't affect EPL title bid,"Mar 13, 2019 09:41 am",liverpoolbayern munichChampions Leaguejuergen kloppManchester United,Football,Liverpool manager Juergen Klopp has said that the outcome of their Champions League last-16 tie against Bayern Munich will not affect the English Premiership title run-in.,"The Reds are second in the standings with 73 points, one point behind defending champions Manchester City with eight matches remaining this season.
“I don’t think any other coach has to answer this kind of question, this is really unique, “ Klopp told a news conference after being asked if a Champions League exit would make it easier to win the EPL title.
“I really think that’s unique – that only happens if you are the Liverpool manager or if the pundits (asking) come from Manchester United...We want to be focused on the game. Even if it would harm us, we could not change it.”Liverpool, who last won the English top-flight title in 1990, drew 0-0 in the first leg at home to Bayern last month.
Liverpool, Champions League runners-up last season, have struggled away from home in Europe this term, losing at Napoli, Red Star Belgrade and Paris St Germain in the group stage.
“We could not go out and play on one-and-a-half legs. This game has nothing to do with anything else,” Klopp said. “If we win it and deserve to go through, it could change the world for us.
“If we lose, we will concentrate on Fulham on Saturday. It is one game, a very important game. Saturday is Fulham and then the next one. Tomorrow we play against Bayern.”The German, who has experienced his share of big games in Bayern’s Allianz Arena as Borussia Dortmund coach, said Liverpool would need to be bold against the Munich side.
“When you have the ball, you have to be really confident against such a team,” Klopp said. “That is what we have to show. There will be moments when we can dominate or when Bayern will dominate.
“We have to score tomorrow and defend well. It is an open game. In an open game, you can always win,” he said. – REUTERS",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/13/klopp.jpg?itok=YixcInMI
https://www.tnp.sg/news/world/malaysian-minister-says-vivians-remark-water-agreement-reckless,Malaysian minister says Vivian’s remark on water agreement ‘reckless’,"Mar 13, 2019 06:00 am",WORLD,World,"Malaysian Foreign Minister Saifuddin Abdullah has criticised recent comments by his Singaporean counterpart Vivian Balakrishnan over the 1962 Water Agreement as ""reckless"" and said Malaysia will seek international arbitration if Singapore refuses to negotiate.","Speaking in Malaysia's Parliament yesterday, Mr Saifuddin disagreed with Singapore's position that Malaysia lost the right to review the 1962 water agreement after it chose not to do so in 1987.""He (Dr Balakrishnan) accused Malaysia of not respecting the 1962 agreement by saying we can no longer review it after 25 years,"" he said.""Clause 14 of the agreement says that the (agreement) shall be subject to review after the expiry of 25 years from the date it is signed, and not at 25 years.""So I don't understand what English is used by the Singaporean Foreign Minister to interpret it in such a manner.""He was replying to a question by opposition MP and former natural resources and environment minister Wan Junaidi Tuanku Jaafar on the terms of reference for bilateral talks on the water agreement.""If they (Singapore) no longer want to negotiate, then we will bring it to international arbitration and when we reach such a level, I hope the lawmakers here will give us the support to do so,"" he said.Singapore Prime Minister Lee Hsien Loong proposed to his Malaysian counterpart, Dr Mahathir Mohamad, in November 2018 that the attorneys-general of both sides meet to better understand each other's positions on whether Malaysia still had the right to review the price of water under the current pact.Mr Saifuddin yesterday said that before Malaysia takes the matter to international arbitration, it needs to ensure the country, especially Johor, has ample water supply.""We need to work on zero dependency on water from Singapore,"" he said.The latest exchange of words between the neighbours started when Dr Mahathir said late last month that ""rich"" Singapore has been benefiting from ""poor"" Malaysia and urged Johor to speak up against the 1962 Water Agreement.On March 1, Dr Balakrishnan, speaking during a debate on the Foreign Ministry's budget in Parliament, said the water pact is not about who is richer or poorer.""It is about the fundamental principle of respecting the sanctity of agreements,"" he said, adding that Dr Mahathir's words were a ""red herring"" intended to ""rouse public opinion"".He also noted that Dr Mahathir acknowledged in 2002, during his first stint as prime minister from 1981 to 2003, that he did not seek the review in 1987 as any revision would also have affected the price of treated water sold by Singapore to Malaysia.Under the 1962 Water Agreement, which expires in 2061, Singapore can draw up to 250 million gallons a day of raw water from Johor at three sen per 1,000 gallons.Asked if there were subsidies given to Singapore in the sale and purchase of water, Mr Saifuddin claimed Malaysia has given at least RM2.4 billion (S$796 million) in subsidies to the Republic since the 1960s.",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/13/NP_20190313_SHRECKLESS13_4688114.jpg?itok=CJr30VWd
https://www.tnp.sg/news/singapore/more-beds-raffles-hospital-opening-new-wing,More beds at Raffles Hospital with opening of new wing,"Mar 13, 2019 06:00 am",MEDICAL & HEALTH,Singapore,"Raffles Hospital will have more beds for patients, with the opening of the 22-storey Raffles Specialist Centre in North Bridge Road.","The number of beds for patients receiving subsidised treatments - at rates similar to what public hospitals charge - will be doubled to 64.The centre, which is linked to Raffles Hospital, consolidates 16 outpatient specialist clinics in the new building, with two new additions - the breast and vascular intervention centres.The remaining nine specialist centres are located in the refurbished hospital. All specialist centres were previously located in the hospital.With the freed-up space, levels 10 and 13 in the hospital have been converted into wards.At the official opening yesterday, Raffles Medical Group executive chairman and co-founder Loo Choon Yong said the centre, which has been in operation since January last year, represents a 70 per cent increase in floor area.The entire project, which included refurbishment works to the hospital, cost the group $300 million and will allow Raffles Hospital to gradually increase the number of beds from 180 to 307.The decision to build a new wing came about as the hospital was facing space constraints in 2010.The group also wanted to invest in new technology to serve patients more comprehensively, said Dr Loo.In the next few months, the hospital will offer radiotherapy services, robotic surgery and hybrid operating theatres with scanners to better locate tumours.At yesterday's event, Deputy Prime Minister Tharman Shanmugaratnam said that as the healthcare needs of Singaporeans rise, the collaboration between the public and private healthcare sectors will become more important.""(The partnership is) a very important way in which we can make sure that quality healthcare is accessible to Singaporeans and at a reasonable cost,"" he added.""The private sector has a duty of care to Singaporeans to ensure that the care it delivers is appropriate and at a reasonable cost.""The group said that the new ward on level 13 in the hospital is for patients under the Ministry of Health's Emergency Care Collaboration scheme.Singapore Civil Defence Force ambulances have been taking patients who need emergency care to Raffles Hospital for subsidised treatments since 2015.These patients receive medical treatment at subsidised rates, similar to public hospital rates.More than 10,000 patients have benefited from this collaboration as of last year.The new ward on level 10 consists of 64 beds for patients - in four-bed and two-bed rooms, 43 suites priced at $888 and upwards a night, as well as a new $5,888 a night presidential suite.",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/13/NP_20190313_FCRAFFLES12_4688118.jpg?itok=tU-W7Zsk
https://www.tnp.sg/entertainment/movies/ryu-seung-ryong-scores-his-fourth-box-office-hit-extreme-job,Ryu Seung Ryong scores his fourth box office hit with Extreme Job,"Mar 13, 2019 06:00 am",Celebrities,Movies,"As the first Korean to star in four movies that have attracted more than 10 million viewers each, veteran actor Ryu Seung Ryong is on a career high.","After headlining back-to-back top-grossers Masquerade (2012), Miracle In Cell No. 7 (2013) and The Admiral: Roaring Currents (2014), the 48-year-old's latest box office hit is action comedy Extreme Job, which is showing here.In it, squad chief Go (Ryu) leads a team of detectives (Lee Hanee, Lee Dong Hwi, Jin Seon Kyu, Gong Myung) on the brink of disbandment to start a fried chicken restaurant for an undercover drug-bust operation, but they end up busier than ever when the eatery becomes famous for its food.The film has become a major commercial success in South Korea, grossing 91.5 billion won (S$110 million) on a production budget of 6.5 billion won, and surpassing 10 million ticket sales in just 15 days.It is also the highest grossing Korean comedy film ever (surpassing the previous record held by Miracle In Cell No. 7), and is the second-most-watched film in Korea of all time (behind The Admiral: Roaring Currents).The story theme is a very interesting and unique one.I had also heard that director Lee Byeong Heon has a great sense of humour and the way he sets his lines is one of a kind, and that he was the mastermind behind this film. Also, I have always wanted to take on another comedic film since Miracle In Cell No. 7.Is it possible to have this much fun and joy from start to finish while also having such good colleagues while working on such a good production? As we came towards the end of filming, I felt like ending it was such a pity and that was the extent of how fun it really was. We were as tight-knit as a family and I hope we all will continue to stay that way till the film gets officially released.I found myself giggling while reading through (the script), which has never happened to me before accepting a role. I have always thought that Lee is a fun figure. However, when I got to meet him, he was more introverted and shy towards people. Whenever there was a problem with our performance or if it was different from what he thought it should be, he would always give accurate and brilliant directions which really helped a lot. Besides that, he was mostly trying to get us going with our own style of speech, rhythm, language and so on.",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/13/NP_20190313_JOB13WVJI_4687693.jpg?itok=vSnzCsZb
https://www.tnp.sg/entertainment/movies/movie-review-aftermath-well-made-glib,Movie review: The Aftermath is well made but glib,"Mar 13, 2019 06:00 am",Movies,Movies,"On the surface, The Aftermath markets itself as a typical love triangle involving a lonely woman torn between her charisma-free husband and the dreamy lover.","However, what one may not expect going into this handsomely made period romance is how so much of it is actually a commentary about grief and anger, forgiveness and reconciliation.Scratch beneath the exterior, and the forbidden affair ends up becoming a crucible that forces the three main characters to come to terms with their personal wartime losses and shared tragedies, traumas that have haunted them almost to emotional paralysis.The Aftermath's overarching theme is the rebuilding of broken lives, a disintegrating marriage and a Hamburg in ruins, from ""zero hour, where everything can start again"".But make no mistake, the film is also a female-skewed melodrama mostly from Rachael's point of view, with its fair share of contrivances.Keira Knightley's performance is predictably intense. With gorgeous production values and set designs, The Aftermath could be a distant cousin of 2007's Atonement - down to the glorious gold silk evening gown she wears in the former that is almost cut from the same cloth as the iconic green dress she made famous in the latter.Jason Clarke initially seems to be playing yet another cuckolded spouse (Serenity, All I See Is You, The Great Gatsby).But his late-stage breakdown will change your mind, revealing hidden emotional depths that help make the finale more moving than it ought to be.Irresistible as Alexander Skarsgard appears, he is the weakest link with the most thinly written character.He is required to just stand around looking suave in his cable knit sweaters (or out of them), cast longing glances at Knightley and ravish her on the dining table.Never once do you believe he is mourning his wife or that he makes for a convincing father of a troubled teen girl.Equally glossed over is the aftermath of Hitler's fall, with violent, darker possibilities being hinted at with the introduction of the diehard Nazi movement, but never materialising.Still, the outcome is a lush, perfectly functional diversion, one that values picking up the pieces over picking it all apart.",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/13/NP_20190313_JMMOVIE13LD9K_4687395.jpg?itok=rg8vRa60
https://www.tnp.sg/entertainment/movies/jude-law-thrilled-finally-be-invited-marvel-party,Jude Law thrilled to finally be invited to the Marvel party,"Mar 13, 2019 06:00 am",Celebrities,Movies,"More than 20 years after breaking into Hollywood, Jude Law is thrilled to finally be invited to the Marvel Cinematic Universe (MCU) party.","In the superhero hit Captain Marvel, which is showing here, he plays Yon-Rogg, the commander of Starforce, an elite special forces division of the Kree army, and mentor to Carol Danvers (Brie Larson).While a galactic war between two alien races reaches Earth, she finds herself and a small cadre of allies at the centre of the maelstrom.The Englishman, 46, said: ""You've heard about who has been at the party for the last few years, and you know and admire some of those people. And it sounds like a good party. Then you suddenly realise that you haven't had an invitation yet. So to get an invitation is a good feeling. I'd been a fan, so being able to step into and live out the things that I admire and love is a thrill.""Yes. I wanted a quick education in the characters. So they sent me some stuff, which I read. Then I relied on the script and treated it just as I would any other piece of writing.Here's an interesting story. Captain Marvel was my father's favourite character when he was young. So he could tell me all about it, from the male iteration into the female iteration. And he knew exactly who my character was. I'm here for him.Actors want to be in things that people see... that are popular. They want to be in safe hands, so that they know that their work is being well-treated and they look great. That's how you get the best out of them, so of course it's going to draw the top end. With this one, there's no difference. Starting with Brie Larson, and obviously Samuel L. Jackson, as soon as you hear that those two are at the centre of the piece, you know it's somewhere you want to be. You know you're in good company.It's a good combination of fun. On the odd day that you get to play ""tennis"", the metaphor I use for acting, you want to play against someone who can raise your game. And Brie really led from the front. She arrives with a great spirit and is really well prepared and is fun to be around, which is important.Absolutely. I'm always astounded at the power of seeing yourself for the first time in the costume that's been decided on in its final stages. It gives you such assistance in finding and performing a character. I had several fittings, but the day it was finished, and I got to really sort of step back and look, it was so exciting.The attention to detail and the quality of the suits they make are just extraordinary. They look fantastic, and there's a scale to everything that helps fill in certain areas. It also gives you the sense of formidable presence that Starforce has.I like to think that the CG really is embellishment. In certain areas they are constructing the whole set, but what's been great is the locations. You put this kind of hardware and the suits in a lake bed at the right time of day, lit by the brilliant Ben Davis, and it looks like you're in an alien world. It's kind of breathtaking.There's also just a sense of excitement when you're making a movie outside. There's just a dynamic and a scale to it all suddenly that enhances everything. It gives you literally a sense of terra firma.I think the origin of S.H.I.E.L.D. and how they start out and seeing them as sort of bright-eyed ingenues not really knowing that this super other world or worlds even exist is going to be wonderfully satisfying. I think having a character as powerful as Captain Marvel suddenly on the good side is wonderfully exciting.And I think the fact that since it's a woman, there's a fantastic sense of female strength and intelligence that's really unique to this character and particularly to this film. I think it's going to add a whole other string to their bow, if you like.This movie will be a standalone in that people can enjoy it even if they haven't seen all the others, which is always important.What will be interesting is that they'll be able to see this one and watch them almost chronologically because we are starting at the beginning.There are all these little gags that tie through to stories that you've seen before, which I think will be amusing and satisfying and in that wonderful way where you can finally go, ""Oh, that's where he got that from. Or that's why that's like this.""At the end of Avengers: Infinity War, we were all left so devastated and in shock about what happens next. Suddenly, there's this great sense of hope because we've got someone who can seriously kick ass.",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/13/NP_20190313_JUDE137MIP_4687388.jpg?itok=iZOfDvSe
https://www.tnp.sg/entertainment/movies/keira-knightley-calls-aftermath-loveliest-job-shes-been,Keira Knightley calls The Aftermath the 'loveliest job' she's been on,"Mar 13, 2019 06:00 am",Celebrities,Movies,"In what must be the umpteenth period offering from Keira Knightley, the English actress plays a woman ""shattered by grief"" in The Aftermath, set in the ruins of Hamburg after the end of World War II.","Opening here tomorrow, the romantic drama sees Knightley's Rachael Morgan arrive in Germany to reunite with her British colonel husband Lewis (Jason Clarke), after which the couple move into a grand house owned by German widower Stefan Lubert (Alexander Skarsgard) and his troubled daughter.At first, Rachael is resentful at the prospect of living with the enemy as she tries to rebuild her fractured relationship with her husband, as they both struggle to come to terms with the death of their son during the war.But she discovers Lubert, too, is grieving the loss of his wife.Knightley, 33, was immediately drawn to the screenplay, based on an original story by Rhidian Brook who wrote a 2013 novel, The Aftermath, and its themes of love and loss.She said: ""I think it was the idea of rebuilding and how that is possible after tremendous tragedy, both in terms of the emotional storyline with Rachael and then the physical rebuilding of cities.""I felt like the 1940s and the second World War was a period that I've done in quite a few films but I'd never looked at the aftermath of a conflict before and I thought that was a really interesting take on it.""With her husband more emotionally and physically absent, Rachael slowly begins a relationship with Lubert.Knightley said: ""For me personally - and this isn't the way that everybody sees it - I sort of saw the affair with Lubert as having two parts to it.""In some ways, Rachael recognises Lubert's own tragedy and his own grief... And also, an explosion has to happen between Rachael and Lewis for them to be able to get back together because something has to bring it to a head and I think in a way we do know that with relationships - you are aware when there has to be a bomb that has to go off to get through something.""I'm not saying that always has to be infidelity, but I should imagine that sometimes it is.""She must have suddenly felt like she could breathe again and was alive again.""Knightley had worked with Clarke on Everest (2015) - he played a mountaineer who died and Knightley was his wife - and was delighted to team up with the Australian again.""It never works out very well when Jason and I play husband and wife,"" she joked.""In that one he dies and in this one our son dies so we should try and do one where we live happily ever after.""She added: ""I love working with Jason. He is a phenomenal actor, and I really like him as a bloke. We have a lot of fun, which is funny because on Everest I was sobbing the entire time and on this one we're playing a couple wrenched apart by grief.""But honestly, this whole job was one of the loveliest, if not the loveliest job I've been on and that was hugely to do with (director) James Kent who I think is the nicest man I've ever met.""Swedish heart-throb Skarsgard was also ""just another lovely, lovely man"".Knightley said: ""He is a wonderful actor and a complete sweetheart. This film felt like a real privilege because it's very rare that you can say, hand on heart, that everybody was spectacularly lovely.""Just as much of a godsend was The Aftermath's production design.The exterior scenes, showing a devastated post-war Hamburg, were filmed in Prague in extreme conditions.""We got to Prague and it was the coldest winter since 1937 - it was absolutely freezing and there was this blanket of snow the entire time we were there.""It almost looked fake. I've never seen that amount of snow before and it really was quite extraordinary so we were very lucky and very cold at the same time,"" she said with a laugh.",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/13/np_20190313_keira13z03n_4687603.jpg?itok=QZkdIXQh
https://www.tnp.sg/entertainment/movies/movie-reviews-triple-frontier-eternitys-gate,"Movie reviews: Triple Frontier, At Eternity's Gate","Mar 13, 2019 06:00 am",Movies,Movies,,"From Oscar-nominated writer-director J. C. Chandor (Margin Call, All Is Lost, A Most Violent Year) comes this action thriller about a team of former Special Forces operatives (Ben Affleck, Oscar Isaac, Charlie Hunnam, Garrett Hedlund and Pedro Pascal) who reunite for a heist in a remote multi-border zone of South America.Events spiral out of control, putting their loyalties, skills and morals to the test in an epic clash between survival and greed.Though it does succumb to a conventional storyline about guns, drugs and displays of machismo that Hollywood so loves, Triple Frontier - which premieres on Netflix today - is not simplistic.It makes a sincere effort to shed light on the men who have dedicated their lives to working in the shadows.The talented cast elevates a decidedly average plot to one that is worth catching, as they fully embody their band-of-brothers roles and share striking chemistry.If you can tolerate the messy start, you will be rewarded with a pretty good second half. - JASMINE LIMThis biopic is film-maker Julian Schnabel's fragmented, interior look at painter Vincent van Gogh's (Willem Dafoe) life, that says more with music and visuals than it does with words.What drives it is Dafoe's deeply committed Oscar-nominated performance.He captures Van Gogh's essence to a tee, drawing on his own past work for portraying complex characters tormented by inner conflict.While the pacing is slow, the cinematography is a visual masterpiece.From borrowing the symmetry of Wes Anderson flicks to drenching each scene in soft warm hues, and then removing colour to highlight textural details, At Eternity's Gate transforms itself into a painting in its own right that the late artist would have been proud of.Taking a lesson from the impressionists, the shaky camerawork reflects Van Gogh's artistic methods and captures the heart of each scene. - JASMINE LIM",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/13/NP_20190313_JMMOVIE13TI9C_4687391.jpg?itok=ivcU-YV1
https://www.tnp.sg/news/singapore/mrt-train-leaves-amk-station-door-open-station-manager-suspended,"MRT train leaves AMK station with door open, station manager suspended","Mar 13, 2019 06:00 am",Transport,Singapore,Passengers in one of the MRT trains on the North-South Line on Monday evening were shocked when a door was left open while the train was travelling between stations.,"Videos on social media showed that a door on one side of a carriage was open fully as the train was moving from Ang Mo Kio station towards Yio Chu Kang station.SMRT confirmed that the incident happened on Monday at around 7.30pm.The station manager was inside the train and at the door handling a train door fault when he made an error that allowed the train to move off from Ang Mo Kio station with its door open, said SMRT.After the error was made, the station manager immediately kept all commuters away from the door and in-train announcements were made to tell commuters to keep clear of the door area and hold on to grip poles, said vice-president of SMRT corporate communications Margaret Teo.Ms Teo added that the train stopped shortly after travelling around 200m and returned to Ang Mo Kio station, where all commuters disembarked safely.Safety is SMRT's top priority and the station manager was suspended with immediate effect, said Ms Teo.""The train was immediately withdrawn from service,"" she added. ""We are sorry that this incident happened.""In 2016, an LRT train door opened while the train was travelling from Bukit Panjang to Senja, amid a five-hour service disruption.SMRT said then that the cause could have been a design flaw. The incident happened after a signalling fault during commuting hours forced SMRT staff to override the driverless Bukit Panjang LRT system and drive the trains manually.",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/13/NP_20190313_YHSMRT13_4688446.jpg?itok=jBOiKa_C
https://www.tnp.sg/news/world/widodo-holds-double-digit-lead-over-challenger,Widodo holds double-digit lead over challenger,"Mar 13, 2019 06:00 am",WORLD,World,"JAKARTA With just over a month to go to an Indonesian election, President Joko Widodo holds a double-digit lead over his challenger, retired general Prabowo Subianto, according to an opinion poll released this week.","The April 17 election looks like it will be a re-run of the 2014 race, which saw Mr Joko beat Mr Prabowo by almost six percentage points.Mr Joko appears to be enjoying an advantage as the incumbent this time, with several recent surveys showing him likely to win about 55 per cent of the vote, while Mr Prabowo trails with about 32 per cent.The number of undecided voters had dwindled to about 13 per cent from nearly 25 per cent a few months ago, Saiful Mujani Research and Consulting (SMRC) said in a survey conducted at the end of January and released this week.""There is no element of surprise that's hard to quantify in this election.""The economy, politics and security are stable so it's hard to see any significant game changer in the next month,"" said SMRC researcher Djayadi Hanan.Several other pollsters also showed Mr Joko with a similar lead over his rival based on surveys conducted in January.Mr Joko saw a strong lead nearly wiped out in the last election amid a smear campaign of false accusations that he was not a Muslim and the son of Chinese communists - both sensitive issues in the world's largest Muslim-majority country.To bolster his religious credentials, Mr Joko has picked as his running mate a senior Muslim cleric, Ma'ruf Amin. - REUTERS",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/13/NP_20190313_WIDODO13_4688089.jpg?itok=zKLlM1QU
https://www.tnp.sg/news/world/malaysia-airlines-fate-hangs-balance,Malaysia Airlines’ fate hangs in the balance,"Mar 13, 2019 06:00 am",TOURISM & TRAVEL,World,"KUALA LUMPUR The Malaysian government is considering whether to shut, sell or refinance national carrier Malaysia Airlines (MAS), Prime Minister Mahathir Mohamad said yesterday.","The government was studying options for MAS and a decision should be made ""soon"", Dr Mahathir said when asked about analysts' suggestions that the airline be shut down or spun off, Reuters reported.""It is a very serious matter to shut down the airline,"" Dr Mahathir told a news conference in Parliament.""We will nevertheless be studying and investigating as to whether we should shut it down or we should sell it off or we should refinance it. All these things are open for the government to decide.""The airline has been trying to transform its operations and return to profitability this year as it recovers from two disasters in 2014, when flight MH370 disappeared in what remains a mystery and flight MH17 was shot down over eastern Ukraine.Sovereign wealth fund Khazanah Nasional, which took MAS private in 2014, said the government needed to decide on its investment in, and level of support for, the struggling airline.The fund added that it was waiting for MAS to present a review of its business strategy.Dr Mahathir also said that the government is looking into the feasibility of privatising parts of the ""bloated"" public sector.He said the civil service, which now counts 1.7 million employees compared to 1 million in 2003, is a drain on the government's coffers.""The size of the civil service has grown too big and become worrisome for a long time as it continues to increase the government's financial burden and at the same time, reduces the allocation for development purposes,"" he was quoted as saying in Parliament by The Star.Citing the example of Telekom Malaysia (TM), which was corporatised in 1987, Dr Mahathir said privatisation would save the jobs of civil servants.""(TM's) employees were transferred to a private company, reducing the number working in the public sector.""At the same time, the employees received better salary packages.""We believe this strategy is still relevant to address the issue of the size of the civil service.""The Prime Minister said if the situation was not controlled, the high cost of management expenditure will continue to take a big chunk from the national budget each year and will slow down economic growth.",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/13/NP_20190313_SHUT13PZA7_4688086.jpg?itok=NI2z_AXk
https://www.tnp.sg/news/singapore/singapore-suspends-all-variants-boeing-737-max-aircraft,Singapore suspends all variants of the Boeing 737 Max aircraft,"Mar 13, 2019 06:00 am",TOURISM & TRAVEL,Singapore,Singapore has temporarily suspended the operation of all variants of the Boeing 737 Max aircraft - the first country to do so - following two fatal accidents involving the aircraft in less than five months.,"The ban, with effect from 2pm yesterday, affects Singapore Airlines' regional arm, SilkAir, which has six of the jets, and four other airlines that operate the B-737 Max to Singapore - China Southern Airlines, Garuda Indonesia, Shandong Airlines and Thai Lion Air.The announcement by the Civil Aviation Authority of Singapore (CAAS), first reported by The Straits Times, comes after a B-737 Max 8 crashed in Ethiopia on Sunday, killing all 157 people on board.CAAS is working with Changi Airport Group and the affected airlines to minimise any impact of the suspension on travellers.Australia also imposed a similar ban on the operation of all variants of the B-737 Max aircraft.SilkAir operated its last B-737 Max 8 flight from Kathmandu, Nepal, which landed at Changi Airport around 5.30am yesterday.It is among more than 20 airlines that have grounded their B-737 Max 8s since the Sunday crash. The Ethiopian Airlines crash came on the heels of last October's Lion Air crash that killed all 189 people on the same aircraft type.CAAS said it is suspending the aircraft flying into and out of Singapore to allow authorities to review the safety risks associated with them.The regulator is in touch with the US Federal Aviation Administration (FAA) as well as Boeing and will review the suspension as relevant safety information becomes available.The FAA maintains that the aircraft is airworthy but said it will mandate US carriers to install a software enhancement to the aircraft by next month.Boeing said it has been working closely with the FAA on the development, planning and certification of the software enhancement, and it will be deployed across the 737 Max fleet ""in the coming weeks"".While about a quarter of the close to 400 B-737 Max 8 jets now operating have been hit by suspensions, many carriers are continuing to fly the plane.This includes two of its biggest operators; US carrier Southwest Airlines and Europe's Ryanair.Associate Professor Lawrence Loh, director of the Centre for Governance, Institutions and Organisations at the National University of Singapore Business School, said: ""While it is fair to let the investigations take its course, we should be more conservative in terms of passenger safety which is paramount.""Even if there is no regulatory action, passengers ultimately vote with their feet and will walk away from all Boeing 737 Max flights if they do not have the confidence in the plane's safety.""FOR MORE, READ THE STRAITS TIMES TODAY",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/13/NP_20190313_CRASH13_4688385.jpg?itok=V05P9-oo
